Wavelength (nm),Amplitude (AU)
1563.159999998743,1270.119115742349
1563.160999998743,1270.0500214858764
1563.1619999987429,1269.9821162230194
1563.1629999987429,1269.9154059851742
1563.1639999987428,1269.8498968037375
1563.1649999987428,1269.785594710105
1563.1659999987428,1269.722505735673
1563.1669999987428,1269.660635911838
1563.1679999987427,1269.5999912699958
1563.1689999987427,1269.540577841543
1563.1699999987427,1269.4824016578755
1563.1709999987427,1269.4254687503894
1563.1719999987426,1269.3697851504814
1563.1729999987426,1269.315356889547
1563.1739999987426,1269.262189998983
1563.1749999987426,1269.2102905101858
1563.1759999987426,1269.1596644545507
1563.1769999987425,1269.1103178634746
1563.1779999987425,1269.0622567683533
1563.1789999987425,1269.0154872005835
1563.1799999987425,1268.9700151915613
1563.1809999987424,1268.9258467726822
1563.1819999987424,1268.882987975343
1563.1829999987424,1268.8414448309402
1563.1839999987424,1268.8012233708691
1563.1849999987423,1268.7623296265272
1563.1859999987423,1268.7247696293093
1563.1869999987423,1268.6885494106123
1563.1879999987423,1268.6536750018327
1563.1889999987422,1268.620152434366
1563.1899999987422,1268.587987739609
1563.1909999987422,1268.5571869489575
1563.1919999987422,1268.5277560938075
1563.1929999987422,1268.499701205556
1563.1939999987421,1268.4730283155986
1563.194999998742,1268.4477434553319
1563.195999998742,1268.4238526561517
1563.196999998742,1268.4013619494542
1563.197999998742,1268.3802773666362
1563.198999998742,1268.360604939093
1563.199999998742,1268.3423506982215
1563.200999998742,1268.3255206754177
1563.201999998742,1268.3101209020776
1563.202999998742,1268.2961574095978
1563.203999998742,1268.2836362293742
1563.2049999987419,1268.2725633928028
1563.2059999987418,1268.2629449312806
1563.2069999987418,1268.254786876203
1563.2079999987418,1268.2480952589665
1563.2089999987418,1268.2428761109672
1563.2099999987418,1268.2391354636018
1563.2109999987417,1268.236879348266
1563.2119999987417,1268.2361137963558
1563.2129999987417,1268.2368448392679
1563.2139999987417,1268.2390785083983
1563.2149999987416,1268.242820835143
1563.2159999987416,1268.2480778508989
1563.2169999987416,1268.2548555870612
1563.2179999987416,1268.263160075027
1563.2189999987415,1268.2729973461921
1563.2199999987415,1268.2843734319524
1563.2209999987415,1268.2972943637049
1563.2219999987415,1268.3117661728452
1563.2229999987414,1268.3277948907694
1563.2239999987414,1268.3453865488739
1563.2249999987414,1268.364547178555
1563.2259999987414,1268.3852828112092
1563.2269999987413,1268.4075994782322
1563.2279999987413,1268.4315032110203
1563.2289999987413,1268.4570000409694
1563.2299999987413,1268.4840959994765
1563.2309999987413,1268.5127971179372
1563.2319999987412,1268.543109427748
1563.2329999987412,1268.5750389603047
1563.2339999987412,1268.608591747004
1563.2349999987412,1268.6437738192417
1563.2359999987411,1268.6805912084144
1563.236999998741,1268.719049945918
1563.237999998741,1268.7591560631488
1563.238999998741,1268.8009155915029
1563.239999998741,1268.8443345623764
1563.240999998741,1268.8894190071658
1563.241999998741,1268.9361749572677
1563.242999998741,1268.9846084440771
1563.243999998741,1269.0347254989913
1563.244999998741,1269.0865321534059
1563.245999998741,1269.140034438717
1563.2469999987409,1269.1952383863218
1563.2479999987409,1269.2521500276155
1563.2489999987408,1269.3107753939944
1563.2499999987408,1269.3711205168552
1563.2509999987408,1269.4331914275936
1563.2519999987408,1269.4969941576064
1563.2529999987407,1269.562534738289
1563.2539999987407,1269.6298192010381
1563.2549999987407,1269.69885357725
1563.2559999987407,1269.7696438983205
1563.2569999987406,1269.8421961956462
1563.2579999987406,1269.9165165006232
1563.2589999987406,1269.9926108446477
1563.2599999987406,1270.0704852591155
1563.2609999987405,1270.1501457754234
1563.2619999987405,1270.2315984249674
1563.2629999987405,1270.3148492391433
1563.2639999987405,1270.3999042493479
1563.2649999987404,1270.4867694869772
1563.2659999987404,1270.5754509834271
1563.2669999987404,1270.6659547700942
1563.2679999987404,1270.7582868783747
1563.2689999987404,1270.8524533396646
1563.2699999987403,1270.9484601853603
1563.2709999987403,1271.0463134468575
1563.2719999987403,1271.146019155553
1563.2729999987403,1271.247583342843
1563.2739999987402,1271.3510120401231
1563.2749999987402,1271.45631127879
1563.2759999987402,1271.5634870902397
1563.2769999987402,1271.6725455058686
1563.2779999987401,1271.783492557073
1563.2789999987401,1271.8963342752486
1563.27999999874,1272.011076691792
1563.28099999874,1272.1277258380992
1563.28199999874,1272.2462877455666
1563.28299999874,1272.3667684455904
1563.28399999874,1272.4891739695665
1563.28499999874,1272.6135103488914
1563.28599999874,1272.7397836149612
1563.28699999874,1272.867999799172
1563.28799999874,1272.9981649329204
1563.2889999987399,1273.1302850476022
1563.2899999987399,1273.2643661746138
1563.2909999987398,1273.4004143453512
1563.2919999987398,1273.5384301319284
1563.2929999987398,1273.6783912211056
1563.2939999987398,1273.820269303791
1563.2949999987397,1273.9640360708702
1563.2959999987397,1274.1096632132292
1563.2969999987397,1274.2571224217545
1563.2979999987397,1274.4063853873317
1563.2989999987396,1274.557423800847
1563.2999999987396,1274.7102093531862
1563.3009999987396,1274.864713735236
1563.3019999987396,1275.0209086378813
1563.3029999987396,1275.1787657520092
1563.3039999987395,1275.338256768505
1563.3049999987395,1275.4993533782554
1563.3059999987395,1275.6620272721457
1563.3069999987395,1275.8262501410625
1563.3079999987394,1275.9919936758913
1563.3089999987394,1276.1592295675184
1563.3099999987394,1276.32792950683
1563.3109999987394,1276.498065184712
1563.3119999987393,1276.6696082920503
1563.3129999987393,1276.842530519731
1563.3139999987393,1277.01680355864
1563.3149999987393,1277.1923990996638
1563.3159999987392,1277.3692888336877
1563.3169999987392,1277.5474444515983
1563.3179999987392,1277.7268376442814
1563.3189999987392,1277.9074401026232
1563.3199999987391,1278.0892235175097
1563.3209999987391,1278.2721595798264
1563.321999998739,1278.45621998046
1563.322999998739,1278.6413764102963
1563.323999998739,1278.827600560221
1563.324999998739,1279.0148641211208
1563.325999998739,1279.2031387838813
1563.326999998739,1279.3923962393883
1563.327999998739,1279.5826081785283
1563.328999998739,1279.7737462921868
1563.329999998739,1279.9657822712504
1563.330999998739,1280.158687806605
1563.3319999987389,1280.3524345891362
1563.3329999987388,1280.5469943097307
1563.3339999987388,1280.7423386592739
1563.3349999987388,1280.938439328652
1563.3359999987388,1281.1352680087512
1563.3369999987387,1281.3327963904574
1563.3379999987387,1281.5309961646567
1563.3389999987387,1281.729839022235
1563.3399999987387,1281.9292966540784
1563.3409999987387,1282.129340751073
1563.3419999987386,1282.3299430041047
1563.3429999987386,1282.5310751040595
1563.3439999987386,1282.7327087418234
1563.3449999987386,1282.9348156082829
1563.3459999987385,1283.1373673943235
1563.3469999987385,1283.3403357908314
1563.3479999987385,1283.5436924886924
1563.3489999987385,1283.7474091787929
1563.3499999987384,1283.9514575520186
1563.3509999987384,1284.155809299256
1563.3519999987384,1284.3604361113905
1563.3529999987384,1284.5653096793087
1563.3539999987383,1284.770401693896
1563.3549999987383,1284.975683846039
1563.3559999987383,1285.1811278266234
1563.3569999987383,1285.3867053265355
1563.3579999987383,1285.592388036661
1563.3589999987382,1285.798147647886
1563.3599999987382,1286.0039558510969
1563.3609999987382,1286.2097843371791
1563.3619999987382,1286.4156047970193
1563.3629999987381,1286.621388921503
1563.363999998738,1286.8271084015166
1563.364999998738,1287.0327349279455
1563.365999998738,1287.2382401916766
1563.366999998738,1287.4435958835954
1563.367999998738,1287.6487736945878
1563.368999998738,1287.8537453155402
1563.369999998738,1288.0584824373384
1563.370999998738,1288.2629567508686
1563.371999998738,1288.4671399470167
1563.372999998738,1288.6710037166683
1563.3739999987379,1288.8745197507105
1563.3749999987378,1289.0776597400284
1563.3759999987378,1289.2803953755083
1563.3769999987378,1289.4826983480364
1563.3779999987378,1289.6845403484983
1563.3789999987378,1289.8858930677807
1563.3799999987377,1290.086728196769
1563.3809999987377,1290.2870174263494
1563.3819999987377,1290.486732447408
1563.3829999987377,1290.6858449508306
1563.3839999987376,1290.8843266275037
1563.3849999987376,1291.082149168313
1563.3859999987376,1291.2792842641443
1563.3869999987376,1291.4757036058843
1563.3879999987375,1291.6713788844183
1563.3889999987375,1291.8662817906327
1563.3899999987375,1292.0603840154135
1563.3909999987375,1292.253657249647
1563.3919999987374,1292.4460731842184
1563.3929999987374,1292.6376035100145
1563.3939999987374,1292.8282199179212
1563.3949999987374,1293.0178940988244
1563.3959999987374,1293.2065977436098
1563.3969999987373,1293.394302543164
1563.3979999987373,1293.5809801883727
1563.3989999987373,1293.766602370122
1563.3999999987373,1293.951140779298
1563.4009999987372,1294.1345671067866
1563.4019999987372,1294.3168530434739
1563.4029999987372,1294.497970280246
1563.4039999987372,1294.6778905079886
1563.4049999987371,1294.856585417588
1563.4059999987371,1295.0340266999303
1563.406999998737,1295.2101860459013
1563.407999998737,1295.3850351463873
1563.408999998737,1295.558545692274
1563.409999998737,1295.7306893744476
1563.410999998737,1295.901437883794
1563.411999998737,1296.0707629111996
1563.412999998737,1296.23863614755
1563.413999998737,1296.4050292837314
1563.414999998737,1296.5699140106299
1563.4159999987369,1296.7332620191312
1563.4169999987369,1296.8950450001219
1563.4179999987368,1297.0552346444874
1563.4189999987368,1297.2138026431141
1563.4199999987368,1297.370720686888
1563.4209999987368,1297.5259604666949
1563.4219999987367,1297.6794936734211
1563.4229999987367,1297.8312919979526
1563.4239999987367,1297.9813271311752
1563.4249999987367,1298.129570763975
1563.4259999987366,1298.2759945872383
1563.4269999987366,1298.4205702918507
1563.4279999987366,1298.5632695686986
1563.4289999987366,1298.7040641086678
1563.4299999987365,1298.8429256026443
1563.4309999987365,1298.9798257415146
1563.4319999987365,1299.114736216164
1563.4329999987365,1299.2476287174788
1563.4339999987365,1299.3784749363451
1563.4349999987364,1299.507246563649
1563.4359999987364,1299.6339152902767
1563.4369999987364,1299.7584528071136
1563.4379999987364,1299.8808308050463
1563.4389999987363,1300.0010209749605
1563.4399999987363,1300.1189950077426
1563.4409999987363,1300.2347245942783
1563.4419999987363,1300.3481814254535
1563.4429999987362,1300.4593371921544
1563.4439999987362,1300.5681635852673
1563.4449999987362,1300.6746322956776
1563.4459999987362,1300.7787150142722
1563.4469999987361,1300.8803834319363
1563.4479999987361,1300.979609239556
1563.448999998736,1301.076364128018
1563.449999998736,1301.170619788208
1563.450999998736,1301.2623479110116
1563.451999998736,1301.3515201873151
1563.452999998736,1301.4381083080048
1563.453999998736,1301.5220839639665
1563.454999998736,1301.6034188460865
1563.455999998736,1301.6820846452501
1563.456999998736,1301.7580530523437
1563.4579999987359,1301.831303691006
1563.4589999987359,1301.901851036554
1563.4599999987358,1301.9697191326234
1563.4609999987358,1302.0349320231148
1563.4619999987358,1302.0975137519301
1563.4629999987358,1302.1574883629708
1563.4639999987357,1302.214879900138
1563.4649999987357,1302.2697124073334
1563.4659999987357,1302.3220099284576
1563.4669999987357,1302.371796507413
1563.4679999987356,1302.4190961881006
1563.4689999987356,1302.4639330144219
1563.4699999987356,1302.506331030278
1563.4709999987356,1302.5463142795704
1563.4719999987356,1302.583906806201
1563.4729999987355,1302.6191326540704
1563.4739999987355,1302.6520158670808
1563.4749999987355,1302.682580489133
1563.4759999987355,1302.7108505641286
1563.4769999987354,1302.7368501359688
1563.4779999987354,1302.7606032485555
1563.4789999987354,1302.7821339457898
1563.4799999987354,1302.8014662715732
1563.4809999987353,1302.8186242698068
1563.4819999987353,1302.8336319843922
1563.4829999987353,1302.8465134592311
1563.4839999987353,1302.8572927382245
1563.4849999987352,1302.8659938652738
1563.4859999987352,1302.8726408842806
1563.4869999987352,1302.877257839146
1563.4879999987352,1302.879868773772
1563.4889999987352,1302.8804977320594
1563.4899999987351,1302.8791687579098
1563.490999998735,1302.8759058952248
1563.491999998735,1302.8707331879052
1563.492999998735,1302.8636746798531
1563.493999998735,1302.8547544149696
1563.494999998735,1302.8439964371564
1563.495999998735,1302.8314247903145
1563.496999998735,1302.8170635183453
1563.497999998735,1302.8009366651502
1563.498999998735,1302.783068274631
1563.499999998735,1302.7634823906888
1563.5009999987349,1302.742203057225
1563.5019999987348,1302.719254318141
1563.5029999987348,1302.694660217338
1563.5039999987348,1302.668444798718
1563.5049999987348,1302.6406321061818
1563.5059999987348,1302.6112461836312
1563.5069999987347,1302.5803110749675
1563.5079999987347,1302.5478508240917
1563.5089999987347,1302.513889474906
1563.5099999987347,1302.478451071311
1563.5109999987346,1302.4415596572085
1563.5119999987346,1302.4032392764998
1563.5129999987346,1302.3635139730866
1563.5139999987346,1302.3224077908696
1563.5149999987345,1302.2799447737511
1563.5159999987345,1302.2361489656316
1563.5169999987345,1302.1910444104133
1563.5179999987345,1302.144655151997
1563.5189999987344,1302.0970052342846
1563.5199999987344,1302.0481187011771
1563.5209999987344,1301.9980195965761
1563.5219999987344,1301.9467319643832
1563.5229999987343,1301.894279848499
1563.5239999987343,1301.8406872928258
1563.5249999987343,1301.7859783412644
1563.5259999987343,1301.7301770377167
1563.5269999987343,1301.673307426084
1563.5279999987342,1301.6153935502673
1563.5289999987342,1301.5564594541681
1563.5299999987342,1301.4965291816884
1563.5309999987342,1301.4356267767287
1563.5319999987341,1301.373776283191
1563.532999998734,1301.311001744977
1563.533999998734,1301.2473272059874
1563.534999998734,1301.1827767101233
1563.535999998734,1301.1173743012873
1563.536999998734,1301.05114402338
1563.537999998734,1300.9841099203031
1563.538999998734,1300.9162960359577
1563.539999998734,1300.8477264142452
1563.540999998734,1300.7784250990674
1563.541999998734,1300.7084161343255
1563.5429999987339,1300.6377235639206
1563.5439999987339,1300.5663714317548
1563.5449999987338,1300.4943837817286
1563.5459999987338,1300.421784657744
1563.5469999987338,1300.3485981037024
1563.5479999987338,1300.274848163505
1563.5489999987337,1300.2005588810534
1563.5499999987337,1300.125754300249
1563.5509999987337,1300.0504584649925
1563.5519999987337,1299.9746954191864
1563.5529999987336,1299.8984892067315
1563.5539999987336,1299.821863871529
1563.5549999987336,1299.744843457481
1563.5559999987336,1299.667452008488
1563.5569999987335,1299.5897135684522
1563.5579999987335,1299.5116521812747
1563.5589999987335,1299.433291890857
1563.5599999987335,1299.3546567411001
1563.5609999987335,1299.2757707759056
1563.5619999987334,1299.1966580391752
1563.5629999987334,1299.11734257481
1563.5639999987334,1299.0378484267114
1563.5649999987334,1298.9581996387813
1563.5659999987333,1298.87842025492
1563.5669999987333,1298.79853431903
1563.5679999987333,1298.7185658750122
1563.5689999987333,1298.6385389667685
1563.5699999987332,1298.5584776381995
1563.5709999987332,1298.4784059332071
1563.5719999987332,1298.3983478956923
1563.5729999987332,1298.3183275695571
1563.5739999987331,1298.2383689987025
1563.5749999987331,1298.1584962270301
1563.575999998733,1298.0787332984412
1563.576999998733,1297.999104256837
1563.577999998733,1297.9196331461192
1563.578999998733,1297.840344010189
1563.579999998733,1297.761260892948
1563.580999998733,1297.6824078382976
1563.581999998733,1297.603808890139
1563.582999998733,1297.5254880923737
1563.583999998733,1297.4474694889032
1563.5849999987329,1297.3697771236286
1563.5859999987329,1297.292435040452
1563.5869999987328,1297.2154672832735
1563.5879999987328,1297.1388978959958
1563.5889999987328,1297.0627509225199
1563.5899999987328,1296.987050406747
1563.5909999987327,1296.9118203925784
1563.5919999987327,1296.8370849239159
1563.5929999987327,1296.7628680446608
1563.5939999987327,1296.689193798714
1563.5949999987326,1296.616086229978
1563.5959999987326,1296.543569382353
1563.5969999987326,1296.4716672997413
1563.5979999987326,1296.4004040260434
1563.5989999987326,1296.3298036051615
1563.5999999987325,1296.2598900809967
1563.6009999987325,1296.1906874974504
1563.6019999987325,1296.1222198984242
1563.6029999987325,1296.0545113278188
1563.6039999987324,1295.9875858295366
1563.6049999987324,1295.9214674474786
1563.6059999987324,1295.8561802255458
1563.6069999987324,1295.7917482076402
1563.6079999987323,1295.7281954376626
1563.6089999987323,1295.665545959515
1563.6099999987323,1295.6038238170981
1563.6109999987323,1295.5430530543142
1563.6119999987322,1295.4832577150642
1563.6129999987322,1295.4244618432494
1563.6139999987322,1295.366689482771
1563.6149999987322,1295.3099646775313
1563.6159999987321,1295.254311471431
1563.6169999987321,1295.1997539083716
1563.617999998732,1295.1463160322544
1563.618999998732,1295.0940218869807
1563.619999998732,1295.0428955164525
1563.620999998732,1294.992960964571
1563.621999998732,1294.944242275237
1563.622999998732,1294.8967634923526
1563.623999998732,1294.8505435683862
1563.624999998732,1294.805578010712
1563.625999998732,1294.761855582632
1563.626999998732,1294.7193650468425
1563.6279999987319,1294.6780951660394
1563.6289999987318,1294.6380347029187
1563.6299999987318,1294.5991724201767
1563.6309999987318,1294.5614970805095
1563.6319999987318,1294.5249974466133
1563.6329999987317,1294.4896622811839
1563.6339999987317,1294.4554803469175
1563.6349999987317,1294.4224404065105
1563.6359999987317,1294.3905312226586
1563.6369999987317,1294.3597415580584
1563.6379999987316,1294.3300601754058
1563.6389999987316,1294.3014758373965
1563.6399999987316,1294.2739773067276
1563.6409999987316,1294.247553346094
1563.6419999987315,1294.2221927181927
1563.6429999987315,1294.1978841857194
1563.6439999987315,1294.1746165113702
1563.6449999987315,1294.1523784578415
1563.6459999987314,1294.1311587878292
1563.6469999987314,1294.1109462640295
1563.6479999987314,1294.0917296491382
1563.6489999987314,1294.0734977058519
1563.6499999987313,1294.0562391968665
1563.6509999987313,1294.0399428848782
1563.6519999987313,1294.024597532583
1563.6529999987313,1294.0101919026768
1563.6539999987313,1293.9967147578561
1563.6549999987312,1293.9841548608167
1563.6559999987312,1293.9725009742554
1563.6569999987312,1293.9617418608673
1563.6579999987312,1293.951866283349
1563.6589999987311,1293.9428630043967
1563.659999998731,1293.9347207867065
1563.660999998731,1293.9274283929744
1563.661999998731,1293.9209745858966
1563.662999998731,1293.915348128169
1563.663999998731,1293.9105377824878
1563.664999998731,1293.9065323115494
1563.665999998731,1293.9033204780499
1563.666999998731,1293.9008910446848
1563.667999998731,1293.8992327741507
1563.668999998731,1293.8983344291437
1563.6699999987309,1293.89818477236
1563.6709999987308,1293.8987725664954
1563.6719999987308,1293.9000865742464
1563.6729999987308,1293.9021155583084
1563.6739999987308,1293.9048482813785
1563.6749999987308,1293.908273506152
1563.6759999987307,1293.9123799953254
1563.6769999987307,1293.9171565115946
1563.6779999987307,1293.922591817656
1563.6789999987307,1293.9286746762054
1563.6799999987306,1293.9353938499391
1563.6809999987306,1293.9427381015535
1563.6819999987306,1293.950696193744
1563.6829999987306,1293.9592568892074
1563.6839999987305,1293.9684089506393
1563.6849999987305,1293.9781411407362
1563.6859999987305,1293.988442222194
1563.6869999987305,1293.9993009577088
1563.6879999987304,1294.0107061099768
1563.6889999987304,1294.0226464416942
1563.6899999987304,1294.0351107155566
1563.6909999987304,1294.0480876942609
1563.6919999987304,1294.0615661405027
1563.6929999987303,1294.0755348169785
1563.6939999987303,1294.0899824863836
1563.6949999987303,1294.1048979114148
1563.6959999987303,1294.1202698547684
1563.6969999987302,1294.13608707914
1563.6979999987302,1294.1523383472259
1563.6989999987302,1294.1690124217223
1563.6999999987302,1294.186098065325
1563.7009999987301,1294.2035840407307
1563.7019999987301,1294.221459110635
1563.70299999873,1294.2397120377339
1563.70399999873,1294.258331584724
1563.70499999873,1294.277306514301
1563.70599999873,1294.2966255891613
1563.70699999873,1294.316277572001
1563.70799999873,1294.3362512255158
1563.70899999873,1294.3565353124025
1563.70999999873,1294.3771185953567
1563.71099999873,1294.3979898370746
1563.7119999987299,1294.4191378002524
1563.7129999987299,1294.4405512475862
1563.7139999987298,1294.462218941772
1563.7149999987298,1294.4841296455063
1563.7159999987298,1294.5062721214847
1563.7169999987298,1294.5286351324035
1563.7179999987297,1294.5512074409587
1563.7189999987297,1294.5739778098466
1563.7199999987297,1294.5969350017638
1563.7209999987297,1294.6200677794052
1563.7219999987296,1294.643364905468
1563.7229999987296,1294.666815142648
1563.7239999987296,1294.6904072536408
1563.7249999987296,1294.714130001143
1563.7259999987295,1294.7379721478508
1563.7269999987295,1294.7619224564603
1563.7279999987295,1294.7859696896674
1563.7289999987295,1294.810102610168
1563.7299999987295,1294.8343099806589
1563.7309999987294,1294.8585805638354
1563.7319999987294,1294.8829031223945
1563.7329999987294,1294.9072664190317
1563.7339999987294,1294.9316592164428
1563.7349999987293,1294.9560702773247
1563.7359999987293,1294.980488364373
1563.7369999987293,1295.004902240284
1563.7379999987293,1295.029300667754
1563.7389999987292,1295.0536724094788
1563.7399999987292,1295.0780062281547
1563.7409999987292,1295.1022908864775
1563.7419999987292,1295.1265151471437
1563.7429999987291,1295.1506677728491
1563.7439999987291,1295.1747375262903
1563.744999998729,1295.1987131701628
1563.745999998729,1295.222583467163
1563.746999998729,1295.246337179987
1563.747999998729,1295.2699630713312
1563.748999998729,1295.293449903891
1563.749999998729,1295.3167864403633
1563.750999998729,1295.3399614434436
1563.751999998729,1295.3629636758283
1563.752999998729,1295.3857819002135
1563.753999998729,1295.4084048792956
1563.7549999987289,1295.4308213757702
1563.7559999987288,1295.4530201523335
1563.7569999987288,1295.4749899716817
1563.7579999987288,1295.496719596511
1563.7589999987288,1295.5181977895174
1563.7599999987287,1295.5394133133973
1563.7609999987287,1295.5603549308462
1563.7619999987287,1295.5810114045612
1563.7629999987287,1295.6013714972373
1563.7639999987287,1295.6214239715714
1563.7649999987286,1295.6411575902591
1563.7659999987286,1295.6605611159969
1563.7669999987286,1295.6796233114806
1563.7679999987286,1295.6983329394066
1563.7689999987285,1295.7166787624708
1563.7699999987285,1295.7346495433694
1563.7709999987285,1295.7522340447986
1563.7719999987285,1295.7694210294542
1563.7729999987284,1295.7861992600326
1563.7739999987284,1295.80255749923
1563.7749999987284,1295.8184845097421
1563.7759999987284,1295.8339690542655
1563.7769999987283,1295.848999895496
1563.7779999987283,1295.86356579613
1563.7789999987283,1295.8776555188629
1563.7799999987283,1295.8912578263914
1563.7809999987282,1295.904361481412
1563.7819999987282,1295.91695524662
1563.7829999987282,1295.929027884712
1563.7839999987282,1295.940568158384
1563.7849999987282,1295.9515648303318
1563.7859999987281,1295.962006663252
1563.786999998728,1295.9718824198403
1563.787999998728,1295.9811808627933
1563.788999998728,1295.9898907548068
1563.789999998728,1295.9980027676668
1563.790999998728,1296.0055167883027
1563.791999998728,1296.0124354804707
1563.792999998728,1296.0187615084938
1563.793999998728,1296.0244975366943
1563.794999998728,1296.0296462293948
1563.795999998728,1296.034210250918
1563.7969999987279,1296.0381922655863
1563.7979999987278,1296.0415949377225
1563.7989999987278,1296.044420931649
1563.7999999987278,1296.0466729116883
1563.8009999987278,1296.0483535421629
1563.8019999987278,1296.0494654873955
1563.8029999987277,1296.0500114117085
1563.8039999987277,1296.0499939794245
1563.8049999987277,1296.049415854866
1563.8059999987277,1296.0482797023558
1563.8069999987276,1296.0465881862162
1563.8079999987276,1296.0443439707697
1563.8089999987276,1296.0415497203392
1563.8099999987276,1296.0382080992474
1563.8109999987275,1296.0343217718157
1563.8119999987275,1296.0298934023679
1563.8129999987275,1296.024925655226
1563.8139999987275,1296.0194211947125
1563.8149999987274,1296.0133826851504
1563.8159999987274,1296.0068127908619
1563.8169999987274,1295.9997141761694
1563.8179999987274,1295.9920895053956
1563.8189999987273,1295.9839414428632
1563.8199999987273,1295.975272652895
1563.8209999987273,1295.966085799813
1563.8219999987273,1295.9563835479398
1563.8229999987273,1295.9461685615981
1563.8239999987272,1295.9354435051105
1563.8249999987272,1295.9242110427995
1563.8259999987272,1295.9124738389878
1563.8269999987272,1295.9002345579977
1563.8279999987271,1295.8874958641518
1563.828999998727,1295.874260421773
1563.829999998727,1295.8605308951833
1563.830999998727,1295.8463099487058
1563.831999998727,1295.8316002466624
1563.832999998727,1295.8164044533764
1563.833999998727,1295.8007252331697
1563.834999998727,1295.7845652503652
1563.835999998727,1295.7679271692855
1563.836999998727,1295.750813654253
1563.837999998727,1295.7332273695902
1563.8389999987269,1295.7151709796196
1563.8399999987269,1295.6966471486642
1563.8409999987268,1295.6776585410462
1563.8419999987268,1295.658207821088
1563.8429999987268,1295.6382976531124
1563.8439999987268,1295.617930701442
1563.8449999987267,1295.597109630399
1563.8459999987267,1295.5758371043064
1563.8469999987267,1295.5541157874866
1563.8479999987267,1295.5319483442618
1563.8489999987266,1295.509337438955
1563.8499999987266,1295.4862857358887
1563.8509999987266,1295.4627958993856
1563.8519999987266,1295.4388705937677
1563.8529999987265,1295.4145124833578
1563.8539999987265,1295.3897242324786
1563.8549999987265,1295.3645085054527
1563.8559999987265,1295.3388679666023
1563.8569999987265,1295.3128052802504
1563.8579999987264,1295.286323110719
1563.8589999987264,1295.259424122331
1563.8599999987264,1295.232110979409
1563.8609999987264,1295.2043863462757
1563.8619999987263,1295.1762528872532
1563.8629999987263,1295.1477132666644
1563.8639999987263,1295.1187701488318
1563.8649999987263,1295.0894261980775
1563.8659999987262,1295.0596840787246
1563.8669999987262,1295.0295464550957
1563.8679999987262,1294.9990159915128
1563.8689999987262,1294.9680953522989
1563.8699999987261,1294.9367872017767
1563.8709999987261,1294.9050942042682
1563.871999998726,1294.8730190240965
1563.872999998726,1294.8405643255837
1563.873999998726,1294.8077327730525
1563.874999998726,1294.7745270308255
1563.875999998726,1294.7409497632252
1563.876999998726,1294.7070036345744
1563.877999998726,1294.6726913091954
1563.878999998726,1294.6380154514109
1563.879999998726,1294.6029787255432
1563.8809999987259,1294.5675837959147
1563.8819999987259,1294.5318333268488
1563.8829999987258,1294.4957299826674
1563.8839999987258,1294.459276427693
1563.8849999987258,1294.4224753262483
1563.8859999987258,1294.385329342656
1563.8869999987257,1294.3478411412384
1563.8879999987257,1294.3100133863181
1563.8889999987257,1294.2718487422178
1563.8899999987257,1294.2333498732598
1563.8909999987256,1294.1945194437671
1563.8919999987256,1294.1553601180622
1563.8929999987256,1294.115874560467
1563.8939999987256,1294.0760654353046
1563.8949999987256,1294.0359354068974
1563.8959999987255,1293.995487139568
1563.8969999987255,1293.954723297639
1563.8979999987255,1293.9136465454326
1563.8989999987255,1293.872259547272
1563.8999999987254,1293.8305649674792
1563.9009999987254,1293.788565470377
1563.9019999987254,1293.746263720288
1563.9029999987254,1293.7036623815345
1563.9039999987253,1293.6607641184391
1563.9049999987253,1293.6175715953248
1563.9059999987253,1293.5740874765136
1563.9069999987253,1293.530314426328
1563.9079999987252,1293.486255109091
1563.9089999987252,1293.4419121891249
1563.9099999987252,1293.3972883307524
1563.9109999987252,1293.3523861982958
1563.9119999987252,1293.307208456078
1563.9129999987251,1293.2617577684211
1563.913999998725,1293.2160367996482
1563.914999998725,1293.1700482140816
1563.915999998725,1293.1237946760434
1563.916999998725,1293.0772788498568
1563.917999998725,1293.030503399844
1563.918999998725,1292.983470990328
1563.919999998725,1292.9361842856308
1563.920999998725,1292.8886459500752
1563.921999998725,1292.8408586479836
1563.922999998725,1292.7928250436792
1563.9239999987249,1292.7445478014836
1563.9249999987248,1292.6960295857195
1563.9259999987248,1292.6472730607102
1563.9269999987248,1292.5982808907775
1563.9279999987248,1292.5490557402443
1563.9289999987247,1292.4996002734333
1563.9299999987247,1292.4499171546665
1563.9309999987247,1292.400009048267
1563.9319999987247,1292.3498786185569
1563.9329999987247,1292.2995285298593
1563.9339999987246,1292.2489614464964
1563.9349999987246,1292.1981800327908
1563.9359999987246,1292.1471869530649
1563.9369999987246,1292.0959848716413
1563.9379999987245,1292.044576452843
1563.9389999987245,1291.9929643609921
1563.9399999987245,1291.941151260411
1563.9409999987245,1291.8891398154228
1563.9419999987244,1291.8369326903496
1563.9429999987244,1291.7845325495143
1563.9439999987244,1291.7319420572392
1563.9449999987244,1291.6791638778466
1563.9459999987243,1291.6262006756594
1563.9469999987243,1291.5730551150004
1563.9479999987243,1291.5197298601918
1563.9489999987243,1291.466227575556
1563.9499999987243,1291.412550925416
1563.9509999987242,1291.358702574094
1563.9519999987242,1291.3046851859128
1563.9529999987242,1291.2505014251947
1563.9539999987242,1291.1961539562626
1563.9549999987241,1291.1416454434386
